machine_type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,operating_hours,vibration,pressure,failure
Type B,296.7210201147038,305.25063825006305,1516.493625776501,29.301160864187427,169,3256.0772423520525,2.0270301095290213,51.24269330100006,0
Type B,314.0764827868036,321.166188059518,1928.5950800891505,46.60772206415933,225,2152.2102498194395,2.3435840847265315,47.99042569160194,0
Type C,303.8428801185384,322.32958005880215,1442.4659517220905,42.00050529063935,154,3757.2759150908746,2.5869593512460236,42.8135958137028,0
Type B,305.08268853012436,319.09551200859534,1457.0998504062325,46.0081054902977,59,3555.970253578757,2.438365600772723,59.741799162514425,0
Type B,293.48248558440525,306.77023438884,1713.7399382911722,57.068579241673305,208,3192.3352008164184,3.4436415698765432,68.86620480295375,0
Type C,293.0059857606829,305.3111425275558,1168.412832987664,45.61638872141035,30,4592.057025126307,3.105973334089817,43.6766925581493,0
Type A,300.25763849367866,306.2443689322319,1444.7791983622853,34.413357729564666,72,2932.9010269972096,2.673988299096098,48.34700458848749,0
Type C,301.2110499775656,316.3211707445267,1386.0687472898724,51.05992275127961,8,3826.851747807324,2.0421122903682987,60.26108232401733,0
Type A,287.0058190301988,293.63328839815176,1465.2720468237248,33.6890054995588,212,4320.554940271339,2.005586144861228,54.68054163930004,0
Type A,298.7378508400533,309.87099803265585,1712.1016122407095,41.63558011395268,11,2016.778791103817,3.6842866211682463,60.840934695926045,0
Type C,300.09850458011454,303.54094495825626,1638.5403712705433,27.069163919842097,136,2751.5856583256164,1.8940687383566834,54.28795633795814,0
Type C,298.4939558396021,300.330520437012,1312.829422867831,29.667187726632477,47,3553.860967315834,2.5683157708903144,50.93560750513535,0
Type C,294.30626711357326,305.5794319241857,1534.1748008318032,40.51386670436187,53,4130.153419428319,2.716569228609208,53.419105225288085,0
Type C,296.223253726552,302.98685665777236,1872.610403525131,43.68086708580872,152,4921.237765921533,2.3132058091100163,38.32537404420826,0
Type B,298.76198564499043,300.80531535980134,1292.1585753006736,22.976093773089698,200,3284.1202012720796,1.8986777412535845,46.995609580460744,0
Type B,300.6356001652703,312.79803817705863,1536.291695099253,44.97287368000664,4,3183.528957350116,2.0290620165961077,61.63795561953091,0
Type A,304.233541077854,322.7138641620572,1451.7098307653428,31.805710234017027,39,2627.4039697863363,2.172096998617583,63.343298909251914,0
Type A,307.5659934346561,323.12423446897634,1484.2487460408058,52.796880156711666,71,3829.9840921770333,2.0743042785413324,64.84316238564621,0
Type A,297.93956593530925,306.91029439424653,1092.33559443765,36.48035571175492,235,3202.8824263019083,3.2966322359085583,58.08608542513623,0
Type A,296.8069066271925,306.8422878539803,1852.6907135780511,28.76377730450014,14,3225.9677371742814,2.4945244039164227,39.20751787999611,0
Type B,303.06358971474015,316.6144147418758,1306.4120247779542,40.758045579592526,44,3406.1114941114915,2.185719339311433,50.55495429569001,0
Type C,304.27591441487596,318.76442649421557,1756.5179925383832,30.837649989212746,100,4051.628062090339,2.5641748263203232,64.27258973584043,0
Type C,296.9605969671878,305.586454091885,1344.6558479881223,52.68945141433126,81,2936.269446820739,2.900773543176949,66.36137967078487,0
Type B,305.5327543387632,315.6694652016615,1343.6238370260598,40.005302075330995,12,2727.841911091095,2.293228176365452,64.53853420105071,0
Type C,306.8570973880918,318.05955661515,1803.2808126163668,38.48323376906713,135,3931.724186134103,3.0411887771055492,53.346232746611406,0
Type C,309.0418052596107,321.25731054072605,1748.471150869481,45.91801018931008,151,474.2750981174149,1.7373119353860647,45.853968933978045,0
Type C,312.4482463470388,321.9159405789937,1552.1664747409957,29.95052560799707,44,2896.3218263383146,3.2027821792698483,54.71557887029063,0
Type B,293.9350870293839,303.4547460491089,1690.28763745158,27.108463446714858,172,2348.690500592636,2.4946285961366677,55.10364912761184,0
Type A,300.09728746532755,315.6166167843451,1427.8618049359,44.08351579441637,14,4703.258223016789,2.4711925889489628,65.95895374064017,0
Type C,300.07894387633064,314.9170266861022,1497.9080930702776,29.00329291991191,182,3059.067237457103,2.0841914053210884,56.59453910085548,0
Type A,299.3134850202724,311.2231273140168,1334.5939018840452,28.999898462505435,64,2939.2838847327694,1.763289921691952,55.1167682521654,0
Type B,295.455159562729,312.3315958428207,1726.016237325065,48.36756031220888,56,3451.377514746726,1.4999968385107654,55.51446603700421,0
Type A,289.6010659773825,298.05528292847686,1326.646667208162,45.2506410998394,49,2904.6275715350866,2.042333998630128,57.799011808338804,0
Type C,300.64875612220305,317.1406499167206,1871.2890862344632,27.461704575470886,217,3097.3518418464655,2.8526039323614114,59.385080602430975,0
Type B,294.6215103831646,306.7915721573068,1421.041457920044,33.808639570586635,125,3597.110410423163,1.923232946617203,49.92823796187403,0
Type A,300.6019543652334,323.68605885409175,1505.1271410040836,30.962684440536798,172,3077.959565493732,1.5709310885654146,47.59665723762102,0
Type A,294.441695208108,299.6717675009781,1689.6820051635837,57.763192980405805,50,3070.782547727963,1.954560813497328,64.5939096498329,0
Type B,292.3023915790896,299.54501057022026,1505.9661052973954,49.06010427570608,14,2489.8423262886913,2.2691000094974108,43.512710938950214,0
Type B,301.6400885226383,313.3152798354405,1425.5229214286724,35.791551539947264,9,2346.216259479469,2.2926992664025883,66.46423221443341,0
Type C,301.05645068764545,312.6453868995614,1492.4941380478822,45.761946893434924,110,3560.6368975902806,2.4226642550543414,41.6252491192241,0
Type A,304.0549737992465,321.85552973594656,1723.454588389396,26.438138140691706,81,3806.6005097858224,3.119563807631127,50.908212070182856,0
Type C,315.30104636492337,322.62754763172524,1334.2869444658236,33.273538488105075,191,2071.8433562160503,3.2495526628548936,61.80297779408413,0
Type B,301.94102671847594,315.5607007932515,1468.4407481816838,41.048632659418864,197,4259.9414153808475,3.7032775032335934,55.00239322354791,0
Type C,303.3955723694489,318.0454243881769,1502.5716818343687,44.52230749145913,77,4264.047639824747,1.525055609980859,45.78466237366712,0
Type A,292.4570706979287,305.2756620268113,1716.1462988819142,39.02540874486556,108,4474.689138278623,1.9864696477981991,57.984997078881975,0
Type A,290.99164791624537,297.1476625485481,1475.0386565321407,42.48013510714226,95,3799.889084740598,2.9190910942358523,55.469030392603365,0
Type A,311.07980612741335,326.71084134843016,1952.0747736234305,40.78336459953126,168,4137.082100288996,2.227581270684985,53.487661980906154,0
Type B,293.5356415404669,308.45294126572855,1460.8653555712262,38.364225979776826,157,5685.025844578322,3.0164718819095393,50.63254396451964,0
Type C,292.6923914997195,305.09072957888105,1440.57909039868,37.038544078091064,162,3198.478399122707,2.624268058068896,54.7577580032858,0
Type A,299.7263075514841,310.54369830031993,1457.241969595567,35.73735127322216,13,2454.3084991104433,3.4475225260220794,50.926548716333514,0
Type B,299.3686531063583,310.2730851465358,1170.8396428354974,42.31937508628588,84,1965.9401167785384,3.1256296683596116,72.04172868194411,0
Type A,293.68245445489697,303.3675112859395,1240.8182883103286,44.10815589199456,241,5255.673930232317,3.136609975935389,53.31987993728259,0
Type C,297.8651874690083,310.42832800601883,1367.3332775652266,41.98359167318834,85,5268.787258698658,2.2528770347837823,52.38370132326622,0
Type C,308.6056300235507,318.7301694353306,1783.9574622125324,28.214029499989405,43,2575.4002580657693,2.4415234924190368,51.20854698158548,0
Type C,294.3580447381774,300.9639448367668,1491.7184851594975,30.010721488568123,49,2772.6791873214434,2.3168479254595864,67.43865589986736,0
Type C,290.2442926094368,296.0499260301264,1378.8389525960733,43.98881805948067,6,3176.008962468828,1.596464713810056,43.52653185473103,0
Type B,306.59815534629854,313.59001033168937,1806.633686401649,54.71673300670878,195,4724.256872145983,3.3830615532973196,57.51602695329592,0
Type C,303.44607838356626,314.33460735376406,1887.7942832230651,41.524154615587555,1,2212.69780151969,2.9472323853059272,53.324970196865166,0
Type A,295.65636965545934,305.5485463097185,1813.84561522694,35.88331587523006,149,1533.380475111125,2.292983725551437,45.036199267505914,0
Type C,288.92483088711157,299.7862060602666,1286.7275006912105,42.243404554427755,99,5667.514476562161,3.282755504475984,49.266465704958186,0
Type C,294.78763650493005,306.7908890391145,1376.1878449515862,28.631785774865715,23,3812.3732869200753,2.1217794119517066,57.21867795734083,0
Type C,299.6170689420551,307.1077852383876,1953.4340175786797,53.089431565364634,221,3954.4133059185606,1.3971193189268347,48.949247462407385,0
Type B,308.15970462918676,324.02234530256817,1560.2849230000056,41.86594144508028,185,3294.893994800007,3.1044218517361686,56.8169474975403,0
Type C,292.7439261759124,301.6730828677225,1433.0932337759803,33.305427867894515,204,3965.7849237180235,1.7328638601304016,67.10407260080446,0
Type B,299.4083608294197,307.67465289029366,1679.5869903327093,38.33204533907125,234,1985.794116659014,2.38253472062561,56.19420474052135,0
Type A,304.7260126192643,316.6555575685941,1751.8247668395281,34.72963767936384,228,2659.07943313977,2.623673824470256,44.82541265032853,0
Type C,283.33112861914657,285.9850878096463,1357.1376072679338,53.11669976816834,175,3605.1578845226054,2.731279206843257,49.07242616707177,0
Type A,307.2365031755723,314.0743653766806,1554.8599896549829,37.97759910552941,133,1229.1091070997581,3.009040633722278,53.002159828783164,0
Type A,291.7228459945549,305.6471371893222,1731.6400173042646,41.55365746115593,174,3197.482386185771,2.848510855760507,52.534354167037385,0
Type B,302.32396845419856,305.37428073795013,1209.9282135100366,45.73726456651292,112,3135.835629665593,2.829935515937216,56.064096915811426,0
Type A,301.7267820472752,316.19707883500786,1503.086364356535,32.59233396235458,45,3197.3097680496385,2.025548930766105,57.187100594546465,0
Type C,307.5921047402469,323.63665100568346,1221.4025867373211,41.93709466135157,96,2948.9181921790187,2.6765461343605943,67.11369568583201,0
Type B,303.8564706662548,312.3786493149598,1254.1048757682972,42.7443556939421,116,2504.1080741255028,1.5966700179699365,54.973962344384745,0
Type A,283.35896655789014,294.5262176275954,1359.224980629924,24.45921178979379,11,1677.96814972908,3.4372826190716976,46.93463887186863,0
Type C,294.5065452699081,308.9828936093122,1619.2798844698675,42.5269648877761,211,3644.747047167412,1.658461105709066,63.07664291173997,0
Type B,300.96743590547294,309.10027915329886,1419.4943428404663,39.54237935056861,227,3199.876013203757,2.292136096746193,63.84117203746717,0
Type A,298.6351407971615,312.10624287926623,1337.8954687578985,41.299662921159964,104,2124.718453431322,1.7086754565839297,56.62710165804179,1
Type C,303.3432751082974,310.6586799277747,1512.8886408312399,40.35629713490567,124,3562.533412833771,2.0619002284806087,53.27523923353727,0
Type B,305.5255658896879,313.6151567163552,1213.2593179333926,42.59169872950082,210,3205.0498049272937,2.5080570492592305,59.35782481784343,0
Type A,304.25916215500774,311.0618162977078,1607.2008044584775,53.373432256761575,113,3038.976048337885,2.182745140890399,53.52244130424329,0
Type C,298.50007540211874,309.87066419889794,1782.8466904895774,28.204925879148906,172,1343.1051131925497,3.186547754887373,40.61003749855761,0
Type B,287.07564092215665,301.70751713241884,1480.198989752997,36.578476644995796,128,4182.767512307893,2.636140609577678,58.944319980807265,0
Type C,296.8116312580163,306.07517952954765,1449.3377516749479,46.666186289628364,67,2266.94895989087,2.2222541624628445,61.245760338822045,0
Type C,302.9145770369727,307.82958039732307,1593.3600883038923,44.80925867727911,198,3563.2702548412417,2.419850842015572,65.08761061265531,0
Type B,292.36686923214666,298.0360419429994,992.8826452921138,44.59405553342084,48,2691.731556567307,3.231820274233561,49.88469089933204,0
Type C,304.41892311085104,315.9973207963332,1634.2043641494668,67.53577215673337,56,3111.273482452015,3.0453225299706794,56.58315721102891,0
Type A,306.3587530808711,323.7352187344482,2275.4714509362157,46.14135524116706,172,4652.292491749911,1.8167374635907534,56.73459690497088,0
Type A,300.8880688340709,312.4629688313285,1469.3309447213198,51.30937796255025,177,4031.618200803374,2.091608971516237,55.5976779179267,0
Type B,278.5535409358132,287.00595473320817,1470.2187415709172,36.929279411474916,238,4630.03994628947,2.784873891210623,55.803992268003505,0
Type C,291.05338146101735,304.11811732841846,1685.9017500249208,30.07087626102718,177,3830.3854946215733,2.712019951616224,55.25995210763876,0
Type B,313.20332410989255,322.2453295675456,1911.3331670494904,36.85682570766366,6,3896.1435843407808,1.8697710751607424,56.482245811079714,0
Type B,296.17423544880137,304.66109457934454,1743.7419611085338,47.119601713434044,212,1718.8609997738222,2.949475953583974,60.18476723796747,0
Type C,286.110997438097,292.2771610153159,961.0982803541124,44.06827854829175,103,3182.4750061334457,1.9654755158881625,63.54201267209021,0
Type C,308.6467317181719,324.2805270951573,1640.8497094156867,44.0325137059888,2,3275.091068151392,3.282296064313805,49.70567305514453,0
Type C,300.09348914080573,299.9366574708231,2142.9825363104187,37.85655613202872,144,4723.664820351975,2.817669493749773,53.793890516482726,0
Type A,307.7345834227041,320.9260202238212,1655.6102616898663,36.26197381187025,42,2993.770672093072,1.8208453296125673,52.041743160786396,0
Type C,301.93871072653553,310.08373097534536,1211.3495216820627,38.20142755706722,103,3764.8595090561225,2.182553979121953,51.04029349959959,0
Type B,303.20991395348517,311.5685510276787,1570.4574061046535,47.244754501652125,117,3725.7573430847524,2.1721236312828256,43.687780092857814,0
Type B,302.5410647340016,319.3103253584729,1179.8281871647332,48.40727428170418,18,4657.675160280727,2.5959260327813984,55.169557190970735,0
Type B,304.882418183447,312.0258938146468,1808.200922317215,29.937583503287723,212,3366.2559176938666,2.377613861192506,58.35524258681701,0
Type A,315.9420131398927,323.22173652377904,1261.0293529930186,47.62342559431449,127,4327.786948693147,1.81270665197093,53.9143017367079,0
Type A,306.7970443517143,316.27546739603616,1518.5609086730058,33.4927876924377,241,1795.1348658624754,1.6634445122664543,54.937294725220404,0
Type B,288.93762477508125,300.5930143183302,1285.554999502038,44.68921651841053,116,1885.9805670560584,2.829414000638717,57.92905849536392,0
Type C,303.12663060695235,311.35920747778084,1363.3879856130022,38.08034257537512,148,1216.655655375473,2.6717421187384978,64.87783786614543,0
Type C,307.99036537672254,311.69492965457897,1871.5376614651236,55.657885492389845,203,4285.984975133333,2.563322534323019,52.06164829333875,0
Type A,308.418905645753,314.95611292222594,1525.8642912234243,35.81925371018855,53,4173.666937788736,2.6624391153762765,46.79871519966277,0
Type C,297.0137651185863,312.1391005444444,1360.19938156857,41.786118408947836,227,4396.8275738992825,2.128648511484979,54.366918971044704,0
